"id","year","Asy.Seekers","iso3.Origin","iso3.Dest","name.Origin","name.Dest","pop.Origin","Asy.Seek.Rate","mig.in.eu","dept.ord","gdp.Origin","ucdp.b.death.Origin","gdp.Dest","ucdp.b.death.Dest","geo","o.d.gog","o.o.gog","tr.d.gog","tr.tr.gog"
"AFG-EST",2020,1,"AFG","EST","Afghanistan","Estonia",38972230,2.56592963759066e-08,73,6,516.866552182696,20838,23595.2436836441,0,"AFG",0.0198275107434571,51.5840755400897,0.0224355224938533,68.1666666666667
"AFG-EST",2021,16,"AFG","EST","Afghanistan","Estonia",40099462,3.99007847037948e-07,NA,1,368.754614175459,36375,27943.701219882,0,"AFG",0.0158305743128585,53.9212181211941,0.0269352422016471,76.6666666666666
"AFG-EST",2022,16,"AFG","EST","Afghanistan","Estonia",40099462,3.99007847037948e-07,NA,NA,NA,NA,NA,NA,"AFG",0.00792901090663193,52.5857080748487,0.035021096604339,78.6666666666667
"AFG-FIN",2012,191,"AFG","FIN","Afghanistan","Finland",30466479,6.26918522484991e-06,2863,76,663.141052810937,7824,47708.0612784469,0,"AFG",0.0296051679768589,71.3663181015803,0.107370044889171,65.2499999999999
"AFG-FIN",2013,171,"AFG","FIN","Afghanistan","Finland",31541209,5.42147892935873e-06,3289,76,651.987861948108,8131,49892.2233632732,0,"AFG",0.0390159518919335,63.6871353350946,0.120526515120986,63.5833333333333
"AFG-FIN",2014,196,"AFG","FIN","Afghanistan","Finland",32716210,5.99091398422984e-06,3705,41,628.146803888496,12549,50327.2402902632,0,"AFG",0.0424698934887529,60.5152989750243,0.13198569760791,65.9999999999999
"AFG-FIN",2015,5191,"AFG","FIN","Afghanistan","Finland",33753499,0.000153791463219858,4038,91,592.476537451681,17987,42801.9081167285,0,"AFG",0.045072356904283,59.5136664402652,0.176166762689061,72.9999999999999
"AFG-FIN",2016,691,"AFG","FIN","Afghanistan","Finland",34636207,1.9950221454676e-05,4281,2616,520.252064031151,18719,43814.0265056965,0,"AFG",0.025181107185593,56.1748913244019,0.206564986666623,77.3333333333333
"AFG-FIN",2017,311,"AFG","FIN","Afghanistan","Finland",35643418,8.72531360488492e-06,5735,931,530.149830802984,19776,46412.1364777169,0,"AFG",0.0379364361225264,53.336932475918,0.198393990730944,53.9166666666667
"AFG-FIN",2018,131,"AFG","FIN","Afghanistan","Finland",36686784,3.57076815454852e-06,6359,371,502.056770622973,26889,49987.6261584968,0,"AFG",0.0263185196369746,52.8361162085385,0.206532572588745,59.8333333333333
"AFG-FIN",2019,131,"AFG","FIN","Afghanistan","Finland",37769499,3.46840713984583e-06,6862,401,500.522664145294,30435,48629.8582283032,0,"AFG",0.0388737403574677,54.9228506559531,0.22727615883563,68.8333333333333
"AFG-FIN",2020,196,"AFG","FIN","Afghanistan","Finland",38972230,5.0292220896777e-06,7322,301,516.866552182696,20838,49170.7521512441,0,"AFG",0.0473724278454552,51.5840755400897,0.202068452445486,68.1666666666667
"AFG-FIN",2021,221,"AFG","FIN","Afghanistan","Finland",40099462,5.51129588721165e-06,7808,126,368.754614175459,36375,53654.7502964259,0,"AFG",0.0363723406185331,53.9212181211941,0.24060922339482,76.6666666666666
"AFG-FIN",2022,221,"AFG","FIN","Afghanistan","Finland",40099462,5.51129588721165e-06,8505,NA,NA,NA,NA,NA,"AFG",0.0339640282491701,52.5857080748487,0.28305585491451,78.6666666666667
"AFG-FRA",2010,776,"AFG","FRA","Afghanistan","France",28189672,2.75278123136729e-05,NA,1816,554.595200222354,7151,40676.0647913181,0,"AFG",1.67794189679601,68.6118286309931,2.27700105472206,74.1666666666666
"AFG-FRA",2011,656,"AFG","FRA","Afghanistan","France",29249157,2.24279968137201e-05,NA,966,621.912310861592,7563,43846.4660764798,0,"AFG",1.18338781791109,84.6379491871374,2.02940445433868,73.6666666666666
"AFG-FRA",2012,521,"AFG","FRA","Afghanistan","France",30466479,1.71007617913445e-05,NA,481,663.141052810937,7824,40870.8523645734,4,"AFG",1.10971234359275,71.3663181015803,2.01586082123464,65.2499999999999
"AFG-FRA",2013,521,"AFG","FRA","Afghanistan","France",31541209,1.65180732292158e-05,NA,616,651.987861948108,8131,42602.7179652667,0,"AFG",1.1551369911638,63.6871353350946,2.0639335172244,63.5833333333333
"AFG-FRA",2014,581,"AFG","FRA","Afghanistan","France",32716210,1.7758780738967e-05,NA,521,628.146803888496,12549,43068.5487241739,0,"AFG",1.15724260965887,60.5152989750243,2.22994587265699,65.9999999999999
"AFG-FRA",2015,2411,"AFG","FRA","Afghanistan","France",33753499,7.14296316361157e-05,11081,1086,592.476537451681,17987,36652.9223052178,133,"AFG",1.12919006539864,59.5136664402652,2.64046662693023,72.9999999999999
"AFG-FRA",2016,6021,"AFG","FRA","Afghanistan","France",34636207,0.000173835431806953,13815,1456,520.252064031151,18719,37062.5335723829,87,"AFG",1.13550141382371,56.1748913244019,3.18637355953554,77.3333333333333
"AFG-FRA",2017,6601,"AFG","FRA","Afghanistan","France",35643418,0.000185195482655451,17887,1996,530.149830802984,19776,38781.0494870836,2,"AFG",1.17905831307838,53.336932475918,2.82407605689078,53.9166666666667
"AFG-FRA",2018,11891,"AFG","FRA","Afghanistan","France",36686784,0.000324122168898751,22546,1271,502.056770622973,26889,41557.8548588876,13,"AFG",1.16858533741581,52.8361162085385,3.36777084765637,59.8333333333333
"AFG-FRA",2019,11691,"AFG","FRA","Afghanistan","France",37769499,0.000309535479938455,28696,1451,500.522664145294,30435,40494.8982936276,0,"AFG",1.18844098276231,54.9228506559531,3.86638608629261,68.8333333333333
"AFG-FRA",2020,10001,"AFG","FRA","Afghanistan","France",38972230,0.000256618623055442,31140,1516,516.866552182696,20838,39055.2829280754,0,"AFG",1.14283306544398,51.5840755400897,3.16389230156368,68.1666666666667
"AFG-FRA",2021,16006,"AFG","FRA","Afghanistan","France",40099462,0.000399157474980587,31755,2306,368.754614175459,36375,43658.9789781222,0,"AFG",1.36592892081856,53.9212181211941,3.8497798350942,76.6666666666666
"AFG-FRA",2022,22596,"AFG","FRA","Afghanistan","France",40099462,0.000563498831979342,NA,NA,NA,NA,NA,NA,"AFG",1.32370690880271,52.5857080748487,4.40177563252655,78.6666666666667
"AFG-HRV",2013,186,"AFG","HRV","Afghanistan","Croatia",31541209,5.89704725649546e-06,NA,526,651.987861948108,8131,13871.3299049143,0,"AFG",0.0678992859406869,63.6871353350946,0.0548377328785359,63.5833333333333
"AFG-HRV",2014,11,"AFG","HRV","Afghanistan","Croatia",32716210,3.36224764421062e-07,NA,216,628.146803888496,12549,13784.4783575033,0,"AFG",0.0677768971972977,60.5152989750243,0.0691763188668188,65.9999999999999
"AFG-HRV",2015,11,"AFG","HRV","Afghanistan","Croatia",33753499,3.2589213936013e-07,NA,351,592.476537451681,17987,11952.3111753908,0,"AFG",0.066767163572205,59.5136664402652,0.0795308441972904,72.9999999999999
"AFG-HRV",2016,686,"AFG","HRV","Afghanistan","Croatia",34636207,1.98058638464656e-05,NA,721,520.252064031151,18719,12552.2553786198,0,"AFG",0.0691789988249975,56.1748913244019,0.0952314829087181,77.3333333333333
"AFG-HRV",2017,181,"AFG","HRV","Afghanistan","Croatia",35643418,5.07807640670151e-06,NA,616,530.149830802984,19776,13655.8159387619,0,"AFG",0.0736328049606817,53.336932475918,0.086901236356116,53.9166666666667
"AFG-HRV",2018,171,"AFG","HRV","Afghanistan","Croatia",36686784,4.66107904143356e-06,NA,426,502.056770622973,26889,15244.4310483476,0,"AFG",0.0743767407858301,52.8361162085385,0.109374608077634,59.8333333333333
"AFG-HRV",2019,246,"AFG","HRV","Afghanistan","Croatia",37769499,6.51319203360362e-06,NA,1626,500.522664145294,30435,15331.8830536722,0,"AFG",0.0732564446508062,54.9228506559531,0.127333722998762,68.8333333333333
"AFG-HRV",2020,766,"AFG","HRV","Afghanistan","Croatia",38972230,1.96550210239445e-05,NA,5236,516.866552182696,20838,14198.7539594744,0,"AFG",0.064447866031598,51.5840755400897,0.0648851260801353,68.1666666666667
"AFG-HRV",2021,1681,"AFG","HRV","Afghanistan","Croatia",40099462,4.19207619294244e-05,NA,2856,368.754614175459,36375,17685.3252834553,0,"AFG",0.0580258934078143,53.9212181211941,0.0950898187911679,76.6666666666666
"AFG-HRV",2022,1326,"AFG","HRV","Afghanistan","Croatia",40099462,3.30677753232699e-05,NA,NA,NA,NA,NA,NA,"AFG",0.0716434124098386,52.5857080748487,0.149189389842339,78.6666666666667
"AFG-HUN",2011,31,"AFG","HUN","Afghanistan","Hungary",29249157,1.05985960552641e-06,NA,981,621.912310861592,7563,14234.471576937,0,"AFG",0.0778918945848114,84.6379491871374,0.100825575331291,73.6666666666666
"AFG-HUN",2013,2276,"AFG","HUN","Afghanistan","Hungary",31541209,7.21595675042133e-05,1153,171,651.987861948108,8131,13715.0703590361,0,"AFG",0.067342980378935,63.6871353350946,0.0963159075009433,63.5833333333333
"AFG-HUN",2014,8561,"AFG","HUN","Afghanistan","Hungary",32716210,0.00026167456438261,1294,296,628.146803888496,12549,14294.2584180751,0,"AFG",0.0501891608567758,60.5152989750243,0.106948597776963,65.9999999999999
"AFG-HUN",2015,45556,"AFG","HUN","Afghanistan","Hungary",33753499,0.00134966748188092,1351,776,592.476537451681,17987,12717.038597002,0,"AFG",0.0594830220929057,59.5136664402652,0.13993352556335,72.9999999999999
"AFG-HUN",2016,10776,"AFG","HUN","Afghanistan","Hungary",34636207,0.000311119517215035,1419,1691,520.252064031151,18719,13104.6995457458,0,"AFG",0.0288110187147485,56.1748913244019,0.159852729283064,77.3333333333333
"AFG-HUN",2017,1366,"AFG","HUN","Afghanistan","Hungary",35643418,3.8324046251681e-05,1459,1346,530.149830802984,19776,14621.2395956755,0,"AFG",0.0408409516769739,53.336932475918,0.147365753274179,53.9166666666667
"AFG-HUN",2018,276,"AFG","HUN","Afghanistan","Hungary",36686784,7.5231451195068e-06,1750,356,502.056770622973,26889,16425.1012999059,0,"AFG",0.0210435836139172,52.8361162085385,0.173855626293779,59.8333333333333
"AFG-HUN",2019,181,"AFG","HUN","Afghanistan","Hungary",37769499,4.79222665887096e-06,1756,551,500.522664145294,30435,16782.9524639857,0,"AFG",0.0354903786177281,54.9228506559531,0.199970175948805,68.8333333333333
"AFG-HUN",2020,16,"AFG","HUN","Afghanistan","Hungary",38972230,4.10548742014506e-07,1733,506,516.866552182696,20838,16120.9890495243,0,"AFG",0.0318706868046708,51.5840755400897,0.163892653680111,68.1666666666667
"AFG-HUN",2021,1,"AFG","HUN","Afghanistan","Hungary",40099462,2.49379904398717e-08,1707,661,368.754614175459,36375,18728.1218948689,0,"AFG",0.0536459019862068,53.9212181211941,0.194720665057589,76.6666666666666
"AFG-HUN",2022,6,"AFG","HUN","Afghanistan","Hungary",40099462,1.4962794263923e-07,1105,NA,NA,NA,NA,NA,"AFG",0.0453397963269661,52.5857080748487,0.25050709576855,78.6666666666667
"AFG-IRL",2010,66,"AFG","IRL","Afghanistan","Ireland",28189672,2.34128300605981e-06,573,11,554.595200222354,7151,48663.6004439251,0,"AFG",0.0569674995648488,68.6118286309931,0.13885178026679,74.1666666666666
"AFG-IRL",2011,61,"AFG","IRL","Afghanistan","Ireland",29249157,2.08553019151971e-06,599,11,621.912310861592,7563,52183.1329312154,0,"AFG",0.0751627857988428,84.6379491871374,0.133058044002239,73.6666666666666
"AFG-IRL",2012,26,"AFG","IRL","Afghanistan","Ireland",30466479,8.53396941602605e-07,NA,11,663.141052810937,7824,49054.6974340641,0,"AFG",0.0776724795872246,71.3663181015803,0.130104947447791,65.2499999999999
"AFG-IRL",2013,26,"AFG","IRL","Afghanistan","Ireland",31541209,8.24318433703667e-07,NA,21,651.987861948108,8131,51546.3547634545,0,"AFG",0.0737938360412387,63.6871353350946,0.139291048552593,63.5833333333333
"AFG-IRL",2014,21,"AFG","IRL","Afghanistan","Ireland",32716210,6.41883641167482e-07,NA,21,628.146803888496,12549,55643.0594338748,0,"AFG",0.0785005898111332,60.5152989750243,0.151695732997026,65.9999999999999
"AFG-IRL",2015,121,"AFG","IRL","Afghanistan","Ireland",33753499,3.58481353296143e-06,NA,31,592.476537451681,17987,62053.9844381587,0,"AFG",0.0882906844688632,59.5136664402652,0.196573878104813,72.9999999999999
"AFG-IRL",2016,126,"AFG","IRL","Afghanistan","Ireland",34636207,3.63781172690185e-06,NA,41,520.252064031151,18719,62895.9111239282,0,"AFG",0.0839923234900879,56.1748913244019,0.216554325363003,77.3333333333333
"AFG-IRL",2017,71,"AFG","IRL","Afghanistan","Ireland",35643418,1.99195262362325e-06,NA,26,530.149830802984,19776,69970.9489145762,0,"AFG",0.0809883879793079,53.336932475918,0.194451795223117,53.9166666666667
"AFG-IRL",2018,91,"AFG","IRL","Afghanistan","Ireland",36686784,2.48045726766347e-06,NA,11,502.056770622973,26889,79250.3878517684,0,"AFG",0.0844701853121798,52.8361162085385,0.205339404254161,59.8333333333333
"AFG-IRL",2019,101,"AFG","IRL","Afghanistan","Ireland",37769499,2.67411542843076e-06,NA,66,500.522664145294,30435,80927.0746710666,0,"AFG",0.0826627828147406,54.9228506559531,0.220283494589447,68.8333333333333
"AFG-IRL",2020,66,"AFG","IRL","Afghanistan","Ireland",38972230,1.69351356080984e-06,NA,11,516.866552182696,20838,85420.1908556097,0,"AFG",0.0801737541525333,51.5840755400897,0.18145100904712,68.1666666666667
"AFG-IRL",2021,201,"AFG","IRL","Afghanistan","Ireland",40099462,5.01253607841422e-06,NA,1,368.754614175459,36375,100172.079253421,0,"AFG",0.106811653278188,53.9212181211941,0.205829627958187,76.6666666666666
"AFG-IRL",2022,851,"AFG","IRL","Afghanistan","Ireland",40099462,2.12222298643308e-05,NA,NA,NA,NA,NA,NA,"AFG",0.124679704367478,52.5857080748487,0.246514912193717,78.6666666666667
"AFG-ISL",2015,26,"AFG","ISL","Afghanistan","Iceland",33753499,7.70290511214852e-07,14,NA,592.476537451681,17987,52951.6815110898,0,NA,NA,NA,NA,NA
"AFG-ISL",2016,21,"AFG","ISL","Afghanistan","Iceland",34636207,6.06301954483642e-07,22,NA,520.252064031151,18719,61987.9263620283,0,NA,NA,NA,NA,NA
"AFG-ISL",2017,6,"AFG","ISL","Afghanistan","Iceland",35643418,1.68334024531542e-07,32,NA,530.149830802984,19776,72010.1490316258,0,NA,NA,NA,NA,NA
"AFG-ISL",2018,36,"AFG","ISL","Afghanistan","Iceland",36686784,9.81279798196539e-07,64,NA,502.056770622973,26889,74461.479998678,0,NA,NA,NA,NA,NA
"AFG-ISL",2019,41,"AFG","ISL","Afghanistan","Iceland",37769499,1.0855320056006e-06,101,1,500.522664145294,30435,68853.71521658,0,NA,NA,NA,NA,NA
"AFG-ISL",2020,26,"AFG","ISL","Afghanistan","Iceland",38972230,6.67141705773573e-07,144,NA,516.866552182696,20838,59200.1779441092,0,NA,NA,NA,NA,NA
"AFG-ISL",2021,86,"AFG","ISL","Afghanistan","Iceland",40099462,2.14466717782897e-06,181,NA,368.754614175459,36375,68727.636664709,0,NA,NA,NA,NA,NA
"AFG-ISL",2022,56,"AFG","ISL","Afghanistan","Iceland",40099462,1.39652746463282e-06,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG-ITA",2010,876,"AFG","ITA","Afghanistan","Italy",28189672,3.10752108077029e-05,5550,681,554.595200222354,7151,36035.6449950691,0,"AFG",1.81842355342918,68.6118286309931,1.93783054819637,74.1666666666666
"AFG-ITA",2011,1426,"AFG","ITA","Afghanistan","Italy",29249157,4.87535418542148e-05,5511,541,621.912310861592,7563,38649.6394836789,0,"AFG",1.09711793548356,84.6379491871374,1.80494571578579,73.6666666666666
"AFG-ITA",2012,1476,"AFG","ITA","Afghanistan","Italy",30466479,4.84466879155941e-05,5461,366,663.141052810937,7824,35051.5212697703,0,"AFG",1.05450142119232,71.3663181015803,1.72058805387875,65.2499999999999
"AFG-ITA",2013,2061,"AFG","ITA","Afghanistan","Italy",31541209,6.53430881485868e-05,5443,216,651.987861948108,8131,35560.0814062288,0,"AFG",1.10551397454971,63.6871353350946,1.85515541106102,63.5833333333333
"AFG-ITA",2014,3096,"AFG","ITA","Afghanistan","Italy",32716210,9.46319882406917e-05,6459,141,628.146803888496,12549,35565.7213771496,0,"AFG",1.05831231004222,60.5152989750243,1.9122401564984,65.9999999999999
"AFG-ITA",2015,3976,"AFG","ITA","Afghanistan","Italy",33753499,0.000117795195099625,7506,231,592.476537451681,17987,30242.3861352184,0,"AFG",1.04300362972864,59.5136664402652,2.39175736170594,72.9999999999999
"AFG-ITA",2016,2826,"AFG","ITA","Afghanistan","Italy",34636207,8.1590920160513e-05,8885,326,520.252064031151,18719,30960.7315088902,0,"AFG",0.967784293959267,56.1748913244019,2.60674181590484,77.3333333333333
"AFG-ITA",2017,1011,"AFG","ITA","Afghanistan","Italy",35643418,2.83642831335648e-05,11123,181,530.149830802984,19776,32406.7203150134,0,"AFG",1.02712990702943,53.336932475918,2.34919681456248,53.9166666666667
"AFG-ITA",2018,491,"AFG","ITA","Afghanistan","Italy",36686784,1.33835661365139e-05,11606,256,502.056770622973,26889,34622.1696664741,0,"AFG",0.939106746590663,52.8361162085385,2.72128018555599,59.8333333333333
"AFG-ITA",2019,591,"AFG","ITA","Afghanistan","Italy",37769499,1.5647546714877e-05,10402,106,500.522664145294,30435,33673.7509627421,0,"AFG",1.01100699802189,54.9228506559531,3.09254815680775,68.8333333333333
"AFG-ITA",2020,641,"AFG","ITA","Afghanistan","Italy",38972230,1.64476089769562e-05,10897,111,516.866552182696,20838,31911.0357890017,0,"AFG",1.11522651045226,51.5840755400897,4.26830983978205,68.1666666666667
"AFG-ITA",2021,5236,"AFG","ITA","Afghanistan","Italy",40099462,0.000130575317943168,11816,91,368.754614175459,36375,35657.4975631691,0,"AFG",1.15052137277631,53.9212181211941,3.52140889408214,76.6666666666666
"AFG-ITA",2022,2101,"AFG","ITA","Afghanistan","Italy",40099462,5.23947179141705e-05,13216,NA,NA,NA,NA,NA,"AFG",0.783184680077854,52.5857080748487,3.73466371284515,78.6666666666667
"AFG-LIE",2016,1,"AFG","LIE","Afghanistan","Liechtenstein",34636207,2.88715216420782e-08,5,1,520.252064031151,18719,165844.985381318,0,NA,NA,NA,NA,NA
"AFG-LIE",2017,1,"AFG","LIE","Afghanistan","Liechtenstein",35643418,2.8055670755257e-08,6,NA,530.149830802984,19776,170874.293821817,0,NA,NA,NA,NA,NA
"AFG-LIE",2018,1,"AFG","LIE","Afghanistan","Liechtenstein",36686784,2.72577721721261e-08,6,1,502.056770622973,26889,175283.631807644,0,NA,NA,NA,NA,NA
"AFG-LIE",2019,1,"AFG","LIE","Afghanistan","Liechtenstein",37769499,2.64763903805025e-08,8,6,500.522664145294,30435,167019.618092859,0,NA,NA,NA,NA,NA
"AFG-LIE",2020,1,"AFG","LIE","Afghanistan","Liechtenstein",38972230,2.56592963759066e-08,8,NA,516.866552182696,20838,157754.954373893,0,NA,NA,NA,NA,NA
"AFG-LIE",2021,1,"AFG","LIE","Afghanistan","Liechtenstein",40099462,2.49379904398717e-08,8,16,368.754614175459,36375,79899.6540808732,0,NA,NA,NA,NA,NA
"AFG-LIE",2022,1,"AFG","LIE","Afghanistan","Liechtenstein",40099462,2.49379904398717e-08,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"AFG-LTU",2010,21,"AFG","LTU","Afghanistan","Lithuania",28189672,7.44953683746302e-07,NA,1,554.595200222354,7151,11987.508411647,0,"AFG",0.1456587274393,68.6118286309931,0.0232334232637647,74.1666666666666
"AFG-LTU",2011,46,"AFG","LTU","Afghanistan","Lithuania",29249157,1.57269489852306e-06,NA,6,621.912310861592,7563,14376.9478643932,0,"AFG",0.0319833607331861,84.6379491871374,0.025983038213491,73.6666666666666
"AFG-LTU",2012,86,"AFG","LTU","Afghanistan","Lithuania",30466479,2.82277449914708e-06,NA,11,663.141052810937,7824,14367.709424872,0,"AFG",0.0428037434949019,71.3663181015803,0.0255765586782174,65.2499999999999
"AFG-LTU",2013,41,"AFG","LTU","Afghanistan","Lithuania",31541209,1.2998867608404e-06,NA,1,651.987861948108,8131,15729.6524666512,0,"AFG",0.0182368638158729,63.6871353350946,0.0242419662536435,63.5833333333333
"AFG-LTU",2014,71,"AFG","LTU","Afghanistan","Lithuania",32716210,2.17017802489958e-06,23,1,628.146803888496,12549,16551.018202078,0,"AFG",0.0225066475559874,60.5152989750243,0.0255718694117002,65.9999999999999
"AFG-LTU",2015,26,"AFG","LTU","Afghanistan","Lithuania",33753499,7.70290511214852e-07,21,1,592.476537451681,17987,14263.9645773495,0,"AFG",0.0225825467060792,59.5136664402652,0.0265039253430568,72.9999999999999
"AFG-LTU",2016,26,"AFG","LTU","Afghanistan","Lithuania",34636207,7.50659562694033e-07,1,1,520.252064031151,18719,15008.3132445526,0,"AFG",0.0160957749978527,56.1748913244019,0.0281701418254584,77.3333333333333
"AFG-LTU",2017,6,"AFG","LTU","Afghanistan","Lithuania",35643418,1.68334024531542e-07,9,1,530.149830802984,19776,16885.4073948373,0,"AFG",0.0352855907617074,53.336932475918,0.0224024762416322,53.9166666666667
"AFG-LTU",2018,16,"AFG","LTU","Afghanistan","Lithuania",36686784,4.36124354754017e-07,14,1,502.056770622973,26889,19186.359591641,0,"AFG",0.046273746568266,52.8361162085385,0.0262984550487913,59.8333333333333
